% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.505259590400e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
2041 2041 +1.849051898e-07 +9.165157138e+01 0000000000000000 -3.9353e+00 +3.4789e-01 -6.2711e-01 +3.7072e+00 -3.6330e-01 -1.9296e+00 +3.7624e+00 +5.8731e-01 +1.2442e+00 +3.6543e+00 -1.2080e+00 +1.1055e+00 -2.3856e+00 +2.1631e+00 -2.9881e+00 +1.4552e+00 -2.7232e+00 -2.2424e+00 -2.6441e+00 +2.7360e+00
2042 2042 +1.336681947e-07 +9.165157133e+01 0000000000000000 -3.9353e+00 +3.4792e-01 -6.2719e-01 +3.7072e+00 -3.6321e-01 -1.9295e+00 +3.7624e+00 +5.8721e-01 +1.2441e+00 +3.6543e+00 -1.2080e+00 +1.1055e+00 -2.3855e+00 +2.1631e+00 -2.9881e+00 +1.4552e+00 -2.7232e+00 -2.2425e+00 -2.6440e+00 +2.7360e+00
2043 2042 +1.217666892e-07 +9.165157132e+01 0000000000000000 -3.9353e+00 +3.4792e-01 -6.2719e-01 +3.7072e+00 -3.6321e-01 -1.9295e+00 +3.7624e+00 +5.8721e-01 +1.2441e+00 +3.6543e+00 -1.2080e+00 +1.1055e+00 -2.3855e+00 +2.1631e+00 -2.9881e+00 +1.4552e+00 -2.7232e+00 -2.2425e+00 -2.6440e+00 +2.7360e+00
2063 2063 +1.192600507e-07 +9.165157132e+01 0000000000000000 -3.9353e+00 +3.4792e-01 -6.2723e-01 +3.7072e+00 -3.6319e-01 -1.9295e+00 +3.7624e+00 +5.8718e-01 +1.2441e+00 +3.6543e+00 -1.2080e+00 +1.1055e+00 -2.3855e+00 +2.1631e+00 -2.9881e+00 +1.4552e+00 -2.7232e+00 -2.2425e+00 -2.6440e+00 +2.7360e+00
2064 2063 +1.073572946e-07 +9.165157131e+01 0000000000000000 -3.9353e+00 +3.4792e-01 -6.2723e-01 +3.7072e+00 -3.6319e-01 -1.9295e+00 +3.7624e+00 +5.8718e-01 +1.2441e+00 +3.6543e+00 -1.2080e+00 +1.1055e+00 -2.3855e+00 +2.1631e+00 -2.9881e+00 +1.4552e+00 -2.7232e+00 -2.2425e+00 -2.6440e+00 +2.7360e+00
2075 2074 +1.066313757e-07 +9.165157131e+01 0000000000000000 -3.9353e+00 +3.4792e-01 -6.2723e-01 +3.7072e+00 -3.6319e-01 -1.9295e+00 +3.7624e+00 +5.8718e-01 +1.2441e+00 +3.6543e+00 -1.2080e+00 +1.1055e+00 -2.3855e+00 +2.1631e+00 -2.9881e+00 +1.4552e+00 -2.7232e+00 -2.2425e+00 -2.6440e+00 +2.7360e+00
2085 2084 +1.043820106e-07 +9.165157130e+01 0000000000000000 -3.9353e+00 +3.4793e-01 -6.2722e-01 +3.7072e+00 -3.6320e-01 -1.9295e+00 +3.7624e+00 +5.8716e-01 +1.2441e+00 +3.6543e+00 -1.2080e+00 +1.1055e+00 -2.3855e+00 +2.1631e+00 -2.9881e+00 +1.4552e+00 -2.7232e+00 -2.2425e+00 -2.6440e+00 +2.7360e+00
2106 2105 +9.907881804e-08 +9.165157130e+01 0000000000000000 -3.9353e+00 +3.4793e-01 -6.2722e-01 +3.7072e+00 -3.6321e-01 -1.9295e+00 +3.7624e+00 +5.8716e-01 +1.2441e+00 +3.6543e+00 -1.2080e+00 +1.1055e+00 -2.3855e+00 +2.1631e+00 -2.9881e+00 +1.4552e+00 -2.7232e+00 -2.2425e+00 -2.6440e+00 +2.7360e+00
2159 2158 +9.736830009e-08 +9.165157130e+01 0000000000000000 -3.9353e+00 +3.4793e-01 -6.2721e-01 +3.7072e+00 -3.6322e-01 -1.9295e+00 +3.7624e+00 +5.8716e-01 +1.2441e+00 +3.6543e+00 -1.2080e+00 +1.1055e+00 -2.3855e+00 +2.1631e+00 -2.9881e+00 +1.4552e+00 -2.7232e+00 -2.2425e+00 -2.6440e+00 +2.7360e+00
4348 4348 +4.015532795e-08 +9.165157124e+01 0000000000000000 -3.9353e+00 +3.4795e-01 -6.2723e-01 +3.7072e+00 -3.6322e-01 -1.9295e+00 +3.7624e+00 +5.8721e-01 +1.2441e+00 +3.6544e+00 -1.2080e+00 +1.1056e+00 -2.3856e+00 +2.1631e+00 -2.9881e+00 +1.4552e+00 -2.7232e+00 -2.2425e+00 -2.6440e+00 +2.7360e+00
4369 4369 +2.415059441e-08 +9.165157122e+01 0000000000000000 -3.9353e+00 +3.4802e-01 -6.2718e-01 +3.7072e+00 -3.6323e-01 -1.9296e+00 +3.7624e+00 +5.8715e-01 +1.2440e+00 +3.6544e+00 -1.2080e+00 +1.1056e+00 -2.3856e+00 +2.1632e+00 -2.9880e+00 +1.4552e+00 -2.7233e+00 -2.2425e+00 -2.6440e+00 +2.7360e+00
4390 4390 +4.801151476e-09 +9.165157120e+01 0000000000000000 -3.9352e+00 +3.4800e-01 -6.2720e-01 +3.7072e+00 -3.6321e-01 -1.9296e+00 +3.7624e+00 +5.8719e-01 +1.2440e+00 +3.6544e+00 -1.2080e+00 +1.1056e+00 -2.3856e+00 +2.1632e+00 -2.9880e+00 +1.4552e+00 -2.7232e+00 -2.2424e+00 -2.6440e+00 +2.7360e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.883066572800e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.124288754e+04 +5.379181686e+02 9990900909000909 +3.1150e+00 -3.5724e+00 +2.5049e+00 +2.7399e+00 -6.1088e-01 -4.0672e+00 -1.1170e+00 -4.6443e+00 +4.3440e+00 +2.5040e+00 +8.5003e-01 +1.4137e+00 -3.1501e+00 -3.0816e+00 +1.5794e-01 +7.5326e-01 +1.8104e+00 -1.5985e+00 -1.8246e+00 +4.2398e+00
5 4 +7.124288745e+04 +5.379181690e+02 9990900909000909 +3.1150e+00 -3.5724e+00 +2.5049e+00 +2.7399e+00 -6.1088e-01 -4.0672e+00 -1.1170e+00 -4.6443e+00 +4.3440e+00 +2.5040e+00 +8.5003e-01 +1.4137e+00 -3.1501e+00 -3.0816e+00 +1.5794e-01 +7.5326e-01 +1.8104e+00 -1.5985e+00 -1.8246e+00 +4.2398e+00
22 22 +3.257326520e+04 +4.614612454e+02 9990900909000909 +1.5990e+00 -4.7020e+00 -1.9501e+00 +4.4762e-01 -4.0745e-01 -2.7079e+00 +1.6425e+00 -2.8655e+00 +4.5689e+00 +1.6804e+00 -1.5916e+00 +1.7187e+00 -3.1347e-01 +8.3527e-01 +1.4756e+00 +1.2914e+00 +4.1120e-01 +2.6524e+00 -1.4883e+00 +4.9962e+00
43 43 +2.386768736e+04 +4.612546276e+02 9990900909000909 +1.4858e+00 -4.9985e+00 -2.0881e+00 +6.1777e-01 -1.0569e-01 -2.6419e+00 +1.4830e+00 -1.9965e+00 +4.6241e+00 +1.4496e+00 -1.7632e+00 +1.7241e+00 -1.1419e-01 +1.4063e+00 +1.4029e+00 +1.5024e+00 +2.6856e-01 +2.9444e+00 -1.6124e+00 +4.8583e+00
64 64 +2.227778122e+02 +3.792789555e+02 0990900909000909 +1.2642e+00 -4.8355e+00 -4.9918e-01 +1.5145e-01 -2.4815e-01 -4.4787e-01 +1.4682e+00 -5.5822e-01 +4.2247e+00 -2.0749e-01 -1.7117e+00 +1.4057e+00 +1.7139e+00 +2.4732e+00 +1.0840e+00 +1.4325e+00 -2.4689e+00 +2.4460e+00 -1.3567e+00 +4.9349e+00
85 85 +1.658316681e+02 +3.604880038e+02 0900900809000909 +1.3227e+00 -4.2099e+00 -4.4338e-01 +5.5470e-01 -4.3124e-01 -1.8036e-01 +1.6373e+00 -3.7545e-01 +3.9451e+00 -2.3743e-02 -1.7973e+00 +1.3584e+00 +2.0940e+00 +2.6539e+00 +1.0157e+00 +1.3746e+00 -1.7533e+00 +2.4843e+00 -1.2244e+00 +4.9366e+00
106 106 +3.207808079e+01 +3.203847381e+02 0000000000000000 +1.3402e+00 -2.6747e+00 +8.8461e-01 +1.3485e+00 -6.7075e-01 +9.5822e-01 +2.1152e+00 -9.4015e-01 +2.9467e+00 -2.0971e-01 -1.6235e+00 +1.6129e+00 +2.4825e+00 +3.1112e+00 +3.7255e-01 +9.1679e-01 -1.9298e+00 +1.1515e+00 -3.7768e-02 +4.9175e+00
127 127 +2.441038534e+01 +3.127170426e+02 0000000000000000 +1.2891e+00 -2.4555e+00 +1.1312e+00 +1.2375e+00 -8.3901e-01 +1.1382e+00 +2.0432e+00 -9.4944e-01 +2.8116e+00 -3.4680e-01 -1.5823e+00 +1.5869e+00 +2.7136e+00 +3.0102e+00 +4.3688e-01 +7.2339e-01 -1.8595e+00 +1.0726e+00 -8.9073e-02 +4.8943e+00
148 148 +8.568503886e+00 +2.968751612e+02 0000000000000000 +5.5319e-01 -1.7107e+00 +1.8510e+00 +1.1372e+00 -4.7155e-01 +2.2920e+00 +2.4048e+00 -1.3096e+00 +2.4138e+00 -8.7150e-01 -1.4353e+00 +1.8498e+00 +2.7664e+00 +2.8950e+00 +6.2628e-02 +9.1814e-01 -2.1804e+00 +2.9239e-01 +3.1913e-01 +3.7725e+00
169 169 +3.944823475e+00 +2.922514808e+02 0000000000000000 +6.1002e-01 -1.3118e+00 +2.5899e+00 +1.4030e+00 -8.6199e-01 +2.7027e+00 +2.4988e+00 -1.4605e+00 +1.7600e+00 -1.4420e+00 -1.2527e+00 +1.5033e+00 +2.8351e+00 +2.6621e+00 -3.8238e-01 +6.5146e-02 -2.1488e+00 -1.3891e-01 +6.7436e-01 +4.5088e+00
190 190 +1.580501960e+00 +2.898871592e+02 0000000000000000 +7.0063e-01 -1.2013e+00 +2.9571e+00 +1.3905e+00 -8.7557e-01 +3.1925e+00 +2.2989e+00 -1.6241e+00 +1.6714e+00 -1.4826e+00 -1.1341e+00 +2.0573e+00 +3.1196e+00 +3.2312e+00 -1.6319e-01 +4.5715e-01 -2.3807e+00 -1.9584e-01 +4.3968e-01 +4.1973e+00
211 211 +4.295718369e-01 +2.887362291e+02 0000000000000000 +4.7491e-01 -1.0968e+00 +3.1778e+00 +1.1121e+00 -8.7351e-01 +3.0500e+00 +2.4028e+00 -1.4944e+00 +1.6126e+00 -1.5600e+00 -1.3343e+00 +2.1989e+00 +3.1313e+00 +3.1950e+00 -4.2271e-01 +3.4049e-01 -2.3957e+00 -3.6118e-01 +7.7957e-01 +3.8375e+00
232 232 +2.337142851e-01 +2.885403716e+02 0000000000000000 +5.0534e-01 -9.9279e-01 +3.2225e+00 +1.2204e+00 -8.6726e-01 +3.2479e+00 +2.3385e+00 -1.5826e+00 +1.5534e+00 -1.4771e+00 -1.2821e+00 +2.2423e+00 +3.1795e+00 +3.0837e+00 -3.6372e-01 +3.9879e-01 -2.4648e+00 -5.0080e-01 +8.1777e-01 +3.8448e+00
253 253 +4.730934045e-02 +2.883539666e+02 0000000000000000 +5.1461e-01 -9.7690e-01 +3.3619e+00 +1.1570e+00 -9.3908e-01 +3.2515e+00 +2.4184e+00 -1.6161e+00 +1.5005e+00 -1.4833e+00 -1.3039e+00 +2.3541e+00 +3.1634e+00 +3.1628e+00 -4.2341e-01 +3.7087e-01 -2.4605e+00 -5.8015e-01 +8.2912e-01 +3.8129e+00
274 274 +1.336908091e-02 +2.883200264e+02 0000000000000000 +5.0609e-01 -9.5991e-01 +3.4020e+00 +1.1223e+00 -9.4581e-01 +3.2639e+00 +2.4221e+00 -1.6203e+00 +1.4819e+00 -1.4804e+00 -1.3132e+00 +2.3879e+00 +3.1633e+00 +3.1636e+00 -4.5238e-01 +3.7667e-01 -2.4858e+00 -6.2135e-01 +8.7641e-01 +3.7720e+00
295 295 +4.318869090e-03 +2.883109761e+02 0000000000000000 +5.0762e-01 -9.4967e-01 +3.4325e+00 +1.1201e+00 -9.5264e-01 +3.2767e+00 +2.4353e+00 -1.6280e+00 +1.4808e+00 -1.4778e+00 -1.3223e+00 +2.4162e+00 +3.1632e+00 +3.1636e+00 -4.5287e-01 +3.6937e-01 -2.4871e+00 -6.4764e-01 +8.7889e-01 +3.7629e+00
316 316 +2.081215647e-03 +2.883087385e+02 0000000000000000 +5.0746e-01 -9.4490e-01 +3.4376e+00 +1.1094e+00 -9.6135e-01 +3.2778e+00 +2.4305e+00 -1.6313e+00 +1.4624e+00 -1.4722e+00 -1.3172e+00 +2.4180e+00 +3.1637e+00 +3.1679e+00 -4.6198e-01 +3.7622e-01 -2.4909e+00 -6.5607e-01 +8.8943e-01 +3.7579e+00
337 337 +1.700743812e-03 +2.883083580e+02 0000000000000000 +5.0641e-01 -9.4416e-01 +3.4416e+00 +1.1121e+00 -9.5780e-01 +3.2799e+00 +2.4339e+00 -1.6305e+00 +1.4691e+00 -1.4750e+00 -1.3218e+00 +2.4224e+00 +3.1647e+00 +3.1660e+00 -4.6087e-01 +3.7246e-01 -2.4917e+00 -6.5744e-01 +8.9007e-01 +3.7559e+00
379 379 +5.695735255e-04 +2.883072269e+02 0000000000000000 +5.0789e-01 -9.4172e-01 +3.4486e+00 +1.1081e+00 -9.6174e-01 +3.2819e+00 +2.4364e+00 -1.6329e+00 +1.4659e+00 -1.4728e+00 -1.3228e+00 +2.4286e+00 +3.1635e+00 +3.1676e+00 -4.6331e-01 +3.7254e-01 -2.4934e+00 -6.6518e-01 +8.9316e-01 +3.7532e+00
400 400 +3.664174509e-04 +2.883070237e+02 0000000000000000 +5.0803e-01 -9.4108e-01 +3.4510e+00 +1.1069e+00 -9.6254e-01 +3.2826e+00 +2.4375e+00 -1.6335e+00 +1.4652e+00 -1.4724e+00 -1.3232e+00 +2.4309e+00 +3.1630e+00 +3.1679e+00 -4.6418e-01 +3.7234e-01 -2.4939e+00 -6.6740e-01 +8.9420e-01 +3.7521e+00
421 421 +8.304160406e-05 +2.883067403e+02 0000000000000000 +5.0901e-01 -9.3969e-01 +3.4550e+00 +1.1046e+00 -9.6461e-01 +3.2836e+00 +2.4390e+00 -1.6348e+00 +1.4638e+00 -1.4713e+00 -1.3241e+00 +2.4345e+00 +3.1624e+00 +3.1689e+00 -4.6562e-01 +3.7217e-01 -2.4950e+00 -6.7171e-01 +8.9635e-01 +3.7506e+00
442 442 +2.259979937e-05 +2.883066799e+02 0000000000000000 +5.0911e-01 -9.3911e-01 +3.4571e+00 +1.1036e+00 -9.6536e-01 +3.2843e+00 +2.4400e+00 -1.6353e+00 +1.4631e+00 -1.4710e+00 -1.3243e+00 +2.4365e+00 +3.1619e+00 +3.1691e+00 -4.6645e-01 +3.7211e-01 -2.4954e+00 -6.7375e-01 +8.9729e-01 +3.7496e+00
445 444 +2.222142336e-05 +2.883066795e+02 0000000000000000 +5.0911e-01 -9.3911e-01 +3.4571e+00 +1.1036e+00 -9.6536e-01 +3.2843e+00 +2.4400e+00 -1.6353e+00 +1.4631e+00 -1.4710e+00 -1.3243e+00 +2.4365e+00 +3.1619e+00 +3.1691e+00 -4.6645e-01 +3.7211e-01 -2.4954e+00 -6.7375e-01 +8.9729e-01 +3.7496e+00
463 463 +7.496624903e-06 +2.883066648e+02 0000000000000000 +5.0946e-01 -9.3879e-01 +3.4580e+00 +1.1031e+00 -9.6587e-01 +3.2844e+00 +2.4402e+00 -1.6356e+00 +1.4628e+00 -1.4706e+00 -1.3246e+00 +2.4373e+00 +3.1619e+00 +3.1694e+00 -4.6672e-01 +3.7203e-01 -2.4957e+00 -6.7473e-01 +8.9781e-01 +3.7493e+00
464 463 +7.409788736e-06 +2.883066647e+02 0000000000000000 +5.0946e-01 -9.3879e-01 +3.4580e+00 +1.1031e+00 -9.6587e-01 +3.2844e+00 +2.4402e+00 -1.6356e+00 +1.4628e+00 -1.4706e+00 -1.3246e+00 +2.4373e+00 +3.1619e+00 +3.1694e+00 -4.6672e-01 +3.7203e-01 -2.4957e+00 -6.7473e-01 +8.9781e-01 +3.7493e+00
466 465 +7.118242820e-06 +2.883066644e+02 0000000000000000 +5.0946e-01 -9.3879e-01 +3.4580e+00 +1.1031e+00 -9.6587e-01 +3.2844e+00 +2.4402e+00 -1.6356e+00 +1.4628e+00 -1.4706e+00 -1.3246e+00 +2.4373e+00 +3.1619e+00 +3.1694e+00 -4.6672e-01 +3.7203e-01 -2.4957e+00 -6.7473e-01 +8.9781e-01 +3.7493e+00
484 484 +3.953582905e-06 +2.883066612e+02 0000000000000000 +5.0939e-01 -9.3867e-01 +3.4583e+00 +1.1029e+00 -9.6600e-01 +3.2846e+00 +2.4405e+00 -1.6357e+00 +1.4627e+00 -1.4707e+00 -1.3246e+00 +2.4376e+00 +3.1617e+00 +3.1694e+00 -4.6691e-01 +3.7205e-01 -2.4958e+00 -6.7511e-01 +8.9795e-01 +3.7491e+00
485 484 +3.866744578e-06 +2.883066611e+02 0000000000000000 +5.0939e-01 -9.3867e-01 +3.4583e+00 +1.1029e+00 -9.6600e-01 +3.2846e+00 +2.4405e+00 -1.6357e+00 +1.4627e+00 -1.4707e+00 -1.3246e+00 +2.4376e+00 +3.1617e+00 +3.1694e+00 -4.6691e-01 +3.7205e-01 -2.4958e+00 -6.7511e-01 +8.9795e-01 +3.7491e+00
487 486 +3.575198889e-06 +2.883066609e+02 0000000000000000 +5.0939e-01 -9.3867e-01 +3.4583e+00 +1.1029e+00 -9.6600e-01 +3.2846e+00 +2.4405e+00 -1.6357e+00 +1.4627e+00 -1.4707e+00 -1.3246e+00 +2.4376e+00 +3.1617e+00 +3.1694e+00 -4.6691e-01 +3.7205e-01 -2.4958e+00 -6.7511e-01 +8.9795e-01 +3.7491e+00
505 505 +3.389312837e-06 +2.883066607e+02 0000000000000000 +5.0948e-01 -9.3866e-01 +3.4584e+00 +1.1028e+00 -9.6603e-01 +3.2846e+00 +2.4405e+00 -1.6358e+00 +1.4627e+00 -1.4706e+00 -1.3247e+00 +2.4377e+00 +3.1617e+00 +3.1694e+00 -4.6690e-01 +3.7203e-01 -2.4958e+00 -6.7517e-01 +8.9801e-01 +3.7491e+00
506 505 +3.302477182e-06 +2.883066606e+02 0000000000000000 +5.0948e-01 -9.3866e-01 +3.4584e+00 +1.1028e+00 -9.6603e-01 +3.2846e+00 +2.4405e+00 -1.6358e+00 +1.4627e+00 -1.4706e+00 -1.3247e+00 +2.4377e+00 +3.1617e+00 +3.1694e+00 -4.6690e-01 +3.7203e-01 -2.4958e+00 -6.7517e-01 +8.9801e-01 +3.7491e+00
508 507 +3.010928140e-06 +2.883066603e+02 0000000000000000 +5.0948e-01 -9.3866e-01 +3.4584e+00 +1.1028e+00 -9.6603e-01 +3.2846e+00 +2.4405e+00 -1.6358e+00 +1.4627e+00 -1.4706e+00 -1.3247e+00 +2.4377e+00 +3.1617e+00 +3.1694e+00 -4.6690e-01 +3.7203e-01 -2.4958e+00 -6.7517e-01 +8.9801e-01 +3.7491e+00
616 616 +1.500289216e-06 +2.883066588e+02 0000000000000000 +5.0948e-01 -9.3847e-01 +3.4585e+00 +1.1024e+00 -9.6647e-01 +3.2851e+00 +2.4406e+00 -1.6361e+00 +1.4625e+00 -1.4705e+00 -1.3246e+00 +2.4380e+00 +3.1618e+00 +3.1695e+00 -4.6681e-01 +3.7214e-01 -2.4962e+00 -6.7560e-01 +8.9804e-01 +3.7491e+00
621 620 +1.459378609e-06 +2.883066587e+02 0000000000000000 +5.0948e-01 -9.3847e-01 +3.4585e+00 +1.1024e+00 -9.6647e-01 +3.2851e+00 +2.4406e+00 -1.6361e+00 +1.4625e+00 -1.4705e+00 -1.3246e+00 +2.4380e+00 +3.1618e+00 +3.1695e+00 -4.6681e-01 +3.7214e-01 -2.4962e+00 -6.7560e-01 +8.9804e-01 +3.7491e+00
637 637 +5.221550623e-07 +2.883066578e+02 0000000000000000 +5.0948e-01 -9.3855e-01 +3.4590e+00 +1.1024e+00 -9.6617e-01 +3.2846e+00 +2.4408e+00 -1.6360e+00 +1.4624e+00 -1.4704e+00 -1.3248e+00 +2.4381e+00 +3.1616e+00 +3.1695e+00 -4.6709e-01 +3.7191e-01 -2.4959e+00 -6.7561e-01 +8.9829e-01 +3.7489e+00
642 641 +4.812356451e-07 +2.883066578e+02 0000000000000000 +5.0948e-01 -9.3855e-01 +3.4590e+00 +1.1024e+00 -9.6617e-01 +3.2846e+00 +2.4408e+00 -1.6360e+00 +1.4624e+00 -1.4704e+00 -1.3248e+00 +2.4381e+00 +3.1616e+00 +3.1695e+00 -4.6709e-01 +3.7191e-01 -2.4959e+00 -6.7561e-01 +8.9829e-01 +3.7489e+00
2070 2070 +3.751218856e-07 +2.883066577e+02 0000000000000000 +5.0951e-01 -9.3849e-01 +3.4589e+00 +1.1024e+00 -9.6629e-01 +3.2847e+00 +2.4407e+00 -1.6359e+00 +1.4625e+00 -1.4705e+00 -1.3248e+00 +2.4381e+00 +3.1617e+00 +3.1696e+00 -4.6714e-01 +3.7200e-01 -2.4960e+00 -6.7564e-01 +8.9833e-01 +3.7489e+00
2091 2091 +3.371886805e-07 +2.883066576e+02 0000000000000000 +5.0948e-01 -9.3844e-01 +3.4591e+00 +1.1025e+00 -9.6631e-01 +3.2846e+00 +2.4407e+00 -1.6358e+00 +1.4624e+00 -1.4704e+00 -1.3247e+00 +2.4382e+00 +3.1616e+00 +3.1696e+00 -4.6729e-01 +3.7198e-01 -2.4958e+00 -6.7576e-01 +8.9837e-01 +3.7488e+00
2092 2092 +3.166562692e-07 +2.883066576e+02 0000000000000000 +5.0950e-01 -9.3846e-01 +3.4590e+00 +1.1024e+00 -9.6630e-01 +3.2846e+00 +2.4407e+00 -1.6359e+00 +1.4624e+00 -1.4705e+00 -1.3248e+00 +2.4382e+00 +3.1616e+00 +3.1696e+00 -4.6721e-01 +3.7199e-01 -2.4959e+00 -6.7570e-01 +8.9835e-01 +3.7488e+00
2114 2114 +2.754306365e-07 +2.883066576e+02 0000000000000000 +5.0950e-01 -9.3849e-01 +3.4590e+00 +1.1025e+00 -9.6624e-01 +3.2847e+00 +2.4407e+00 -1.6359e+00 +1.4625e+00 -1.4705e+00 -1.3248e+00 +2.4383e+00 +3.1616e+00 +3.1696e+00 -4.6713e-01 +3.7196e-01 -2.4959e+00 -6.7572e-01 +8.9829e-01 +3.7488e+00
2135 2135 +2.497511105e-07 +2.883066575e+02 0000000000000000 +5.0949e-01 -9.3847e-01 +3.4590e+00 +1.1024e+00 -9.6627e-01 +3.2847e+00 +2.4408e+00 -1.6359e+00 +1.4625e+00 -1.4705e+00 -1.3248e+00 +2.4382e+00 +3.1616e+00 +3.1696e+00 -4.6716e-01 +3.7195e-01 -2.4959e+00 -6.7573e-01 +8.9830e-01 +3.7488e+00
2156 2156 +2.272278721e-07 +2.883066575e+02 0000000000000000 +5.0948e-01 -9.3845e-01 +3.4590e+00 +1.1024e+00 -9.6628e-01 +3.2847e+00 +2.4407e+00 -1.6359e+00 +1.4625e+00 -1.4705e+00 -1.3248e+00 +2.4382e+00 +3.1616e+00 +3.1696e+00 -4.6717e-01 +3.7196e-01 -2.4960e+00 -6.7575e-01 +8.9831e-01 +3.7488e+00
2177 2177 +2.104852683e-07 +2.883066575e+02 0000000000000000 +5.0947e-01 -9.3843e-01 +3.4590e+00 +1.1024e+00 -9.6630e-01 +3.2847e+00 +2.4408e+00 -1.6359e+00 +1.4625e+00 -1.4705e+00 -1.3248e+00 +2.4382e+00 +3.1616e+00 +3.1696e+00 -4.6717e-01 +3.7196e-01 -2.4960e+00 -6.7578e-01 +8.9830e-01 +3.7489e+00
2198 2198 +1.901412361e-07 +2.883066575e+02 0000000000000000 +5.0948e-01 -9.3841e-01 +3.4590e+00 +1.1025e+00 -9.6630e-01 +3.2848e+00 +2.4407e+00 -1.6359e+00 +1.4625e+00 -1.4705e+00 -1.3248e+00 +2.4382e+00 +3.1616e+00 +3.1695e+00 -4.6714e-01 +3.7197e-01 -2.4959e+00 -6.7580e-01 +8.9830e-01 +3.7489e+00
2219 2219 +1.799893425e-07 +2.883066575e+02 0000000000000000 +5.0950e-01 -9.3840e-01 +3.4590e+00 +1.1025e+00 -9.6632e-01 +3.2848e+00 +2.4407e+00 -1.6359e+00 +1.4625e+00 -1.4705e+00 -1.3248e+00 +2.4382e+00 +3.1616e+00 +3.1695e+00 -4.6711e-01 +3.7196e-01 -2.4959e+00 -6.7581e-01 +8.9830e-01 +3.7489e+00
2240 2240 +1.741365168e-07 +2.883066575e+02 0000000000000000 +5.0951e-01 -9.3841e-01 +3.4590e+00 +1.1025e+00 -9.6633e-01 +3.2847e+00 +2.4407e+00 -1.6359e+00 +1.4624e+00 -1.4704e+00 -1.3248e+00 +2.4382e+00 +3.1616e+00 +3.1695e+00 -4.6710e-01 +3.7196e-01 -2.4959e+00 -6.7581e-01 +8.9830e-01 +3.7489e+00
2261 2261 +1.698223855e-07 +2.883066574e+02 0000000000000000 +5.0952e-01 -9.3841e-01 +3.4590e+00 +1.1025e+00 -9.6633e-01 +3.2847e+00 +2.4407e+00 -1.6359e+00 +1.4624e+00 -1.4704e+00 -1.3248e+00 +2.4382e+00 +3.1616e+00 +3.1696e+00 -4.6710e-01 +3.7196e-01 -2.4959e+00 -6.7581e-01 +8.9831e-01 +3.7489e+00
2282 2282 +1.642392817e-07 +2.883066574e+02 0000000000000000 +5.0953e-01 -9.3842e-01 +3.4590e+00 +1.1025e+00 -9.6635e-01 +3.2847e+00 +2.4407e+00 -1.6359e+00 +1.4624e+00 -1.4704e+00 -1.3248e+00 +2.4382e+00 +3.1616e+00 +3.1696e+00 -4.6711e-01 +3.7195e-01 -2.4959e+00 -6.7581e-01 +8.9831e-01 +3.7489e+00
2303 2303 +1.584340907e-07 +2.883066574e+02 0000000000000000 +5.0954e-01 -9.3843e-01 +3.4590e+00 +1.1025e+00 -9.6635e-01 +3.2847e+00 +2.4407e+00 -1.6359e+00 +1.4624e+00 -1.4705e+00 -1.3248e+00 +2.4382e+00 +3.1616e+00 +3.1696e+00 -4.6712e-01 +3.7196e-01 -2.4959e+00 -6.7581e-01 +8.9832e-01 +3.7489e+00
2324 2324 +1.486235988e-07 +2.883066574e+02 0000000000000000 +5.0955e-01 -9.3844e-01 +3.4590e+00 +1.1025e+00 -9.6636e-01 +3.2848e+00 +2.4407e+00 -1.6359e+00 +1.4624e+00 -1.4705e+00 -1.3248e+00 +2.4382e+00 +3.1616e+00 +3.1696e+00 -4.6713e-01 +3.7197e-01 -2.4960e+00 -6.7582e-01 +8.9832e-01 +3.7489e+00
2345 2345 +1.418198963e-07 +2.883066574e+02 0000000000000000 +5.0955e-01 -9.3845e-01 +3.4590e+00 +1.1025e+00 -9.6634e-01 +3.2848e+00 +2.4407e+00 -1.6359e+00 +1.4624e+00 -1.4705e+00 -1.3248e+00 +2.4382e+00 +3.1616e+00 +3.1696e+00 -4.6714e-01 +3.7199e-01 -2.4960e+00 -6.7583e-01 +8.9832e-01 +3.7489e+00
2366 2366 +1.380622052e-07 +2.883066574e+02 0000000000000000 +5.0956e-01 -9.3846e-01 +3.4590e+00 +1.1025e+00 -9.6633e-01 +3.2848e+00 +2.4407e+00 -1.6359e+00 +1.4625e+00 -1.4704e+00 -1.3248e+00 +2.4383e+00 +3.1616e+00 +3.1696e+00 -4.6714e-01 +3.7201e-01 -2.4960e+00 -6.7584e-01 +8.9831e-01 +3.7489e+00
2387 2387 +1.362054718e-07 +2.883066574e+02 0000000000000000 +5.0957e-01 -9.3845e-01 +3.4590e+00 +1.1025e+00 -9.6633e-01 +3.2848e+00 +2.4407e+00 -1.6359e+00 +1.4624e+00 -1.4704e+00 -1.3248e+00 +2.4383e+00 +3.1616e+00 +3.1696e+00 -4.6714e-01 +3.7201e-01 -2.4960e+00 -6.7584e-01 +8.9831e-01 +3.7489e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.908404620800e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
